   0.75000,   0.29429,   0.02441,   0.12113,  -0.14874
   0.76667,   0.07963,  -0.12023,   0.10464,  -0.09521
   0.78333,   0.02585,  -0.15280,  -0.02514,  -0.20379
   0.80000,   0.20651,  -0.09432,   0.02969,  -0.27114
   0.81667,   0.26825,   0.16635,   0.20081,   0.09891
   0.83333,   0.11993,   0.27255,   0.26959,   0.42221
   0.85000,  -0.05343,   0.14240,   0.25797,   0.45380
   0.86667,  -0.18291,   0.03538,   0.15268,   0.37097
   0.88333,  -0.08999,   0.23056,   0.20951,   0.53006
   0.90000,  -0.00172,   0.42991,   0.16161,   0.59324
   0.91667,  -0.24543,   0.36031,  -0.24652,   0.35922
   0.93333,  -0.41189,   0.15193,  -0.38694,   0.17687
   0.95000,  -0.51130,   0.25885,  -0.30542,   0.46472
   0.96667,  -0.40827,   0.33086,  -0.15205,   0.58708
   0.98333,  -0.38785,  -0.03951,  -0.15780,   0.19054
   1.00000,  -0.42061,  -0.44635,  -0.13766,  -0.16341
   1.01667,  -0.29623,  -0.50286,   0.07275,  -0.13388
   1.03333,  -0.20537,  -0.29481,   0.19031,   0.10086
   1.05000,   0.04966,  -0.33075,   0.29567,  -0.08474
   1.06667,   0.16752,  -0.64415,   0.27299,  -0.53867
   1.08333,   0.09337,  -0.69824,   0.13270,  -0.65890
   1.10000,  -0.03458,  -0.30532,   0.02656,  -0.24418
   1.11667,   0.09212,  -0.04147,   0.28118,   0.14759
   1.13333,   0.31959,  -0.16361,   0.56041,   0.07721
   1.15000,   0.29091,  -0.27722,   0.38678,  -0.18135
   1.16667,  -0.11707,   0.02864,  -0.26669,  -0.12099
   1.18333,  -0.28283,   0.34087,  -0.51003,   0.11367
   1.20000,   0.03350,   0.26759,  -0.13378,   0.10030
   1.21667,   0.18272,   0.11717,   0.05683,  -0.00872
   1.23333,   0.06466,   0.17718,  -0.14236,  -0.02983
   1.25000,   0.00298,   0.27103,  -0.22864,   0.03941
   1.26667,  -0.06628,   0.14530,  -0.13187,   0.07972
   1.28333,  -0.07481,  -0.12340,  -0.09512,  -0.14370
   1.30000,   0.02671,  -0.19750,  -0.18029,  -0.40450
   1.31667,   0.13966,   0.04142,  -0.23451,  -0.33275
   1.33333,   0.29502,   0.33041,  -0.04555,  -0.01017
   1.35000,   0.38885,   0.41024,   0.15283,   0.17421
   1.36667,   0.40265,   0.27428,   0.04711,  -0.08127
   1.38333,   0.32793,   0.14166,  -0.13307,  -0.31934
   1.40000,   0.13618,   0.25519,  -0.20834,  -0.08933
   1.41667,  -0.05438,   0.25319,  -0.20604,   0.10153
   1.43333,  -0.11749,   0.32972,  -0.19245,   0.25476
   1.45000,  -0.03099,   0.18898,  -0.08860,   0.13138
   1.46667,   0.05234,   0.02719,   0.04830,   0.02315
   1.48333,  -0.14505,   0.13349,  -0.10733,   0.17122
   1.50000,  -0.43705,   0.25797,  -0.27554,   0.41948
   1.51667,  -0.25180,   0.07604,   0.14002,   0.46786
   1.53333,   0.03193,  -0.15275,   0.54176,   0.35709
   1.55000,   0.01965,  -0.23342,   0.40968,   0.15661
   1.56667,  -0.12970,  -0.00189,   0.02176,   0.14957
   1.58333,   0.00378,   0.10768,  -0.01180,   0.09210
   1.60000,   0.27327,  -0.32518,   0.30959,  -0.28886
   1.61667,   0.21365,  -0.63978,   0.45833,  -0.39511
   1.63333,  -0.16877,  -0.61301,   0.14855,  -0.29569
   1.65000,  -0.37304,  -0.40451,  -0.13027,  -0.16173
   1.66667,   0.01570,  -0.49724,   0.24104,  -0.27190
   1.68333,   0.34988,  -0.61443,   0.58036,  -0.38395
   1.70000,  -0.04629,  -0.36367,   0.17540,  -0.14198
   1.71667,  -0.65418,  -0.07805,  -0.49543,   0.08070
   1.73333,  -0.72415,   0.11506,  -0.56805,   0.27115
   1.75000,  -0.21306,   0.10104,  -0.13383,   0.18026
   1.76667,   0.13659,   0.07621,   0.01911,  -0.04127
   1.78333,  -0.06969,   0.13959,  -0.30013,  -0.09085
   1.80000,  -0.42773,   0.37876,  -0.54734,   0.25915
   1.81667,  -0.33148,   0.54902,  -0.32457,   0.55592
   1.83333,   0.06276,   0.44119,  -0.01551,   0.36292
   1.85000,   0.33325,   0.03712,   0.04202,  -0.25410
   1.86667,   0.35941,  -0.12531,   0.01690,  -0.46782
   1.88333,   0.36428,   0.12847,   0.13955,  -0.09625
   1.90000,   0.56573,   0.22757,   0.38839,   0.05023
   1.91667,   0.73939,   0.05276,   0.54872,  -0.13791
   1.93333,   0.50594,  -0.03359,   0.39733,  -0.14220
   1.95000,   0.13160,  -0.04837,   0.13823,  -0.04174
   1.96667,   0.03357,  -0.01844,  -0.05422,  -0.10623
   1.98333,   0.27523,   0.05103,  -0.04744,  -0.27164
   2.00000,   0.40817,   0.09211,   0.04943,  -0.26663
   2.01667,   0.08615,   0.21192,  -0.04062,   0.08514
   2.03333,  -0.32170,   0.26755,  -0.16272,   0.42653
   2.05000,  -0.19032,   0.19409,  -0.08487,   0.29953
   2.06667,   0.05448,   0.15438,  -0.12573,  -0.02583
   2.08333,  -0.13286,   0.10966,  -0.39205,  -0.14952
   2.10000,  -0.30704,  -0.08440,  -0.35051,  -0.12787
   2.11667,  -0.06036,  -0.22896,   0.03502,  -0.13358
   2.13333,   0.08762,  -0.17490,   0.16032,  -0.10220
   2.15000,  -0.07658,  -0.01892,  -0.07422,  -0.01656
   2.16667,  -0.17883,  -0.11815,  -0.23147,  -0.17080
   2.18333,  -0.25229,  -0.38474,  -0.20157,  -0.33403
   2.20000,  -0.38954,  -0.22370,  -0.11016,   0.05567
   2.21667,  -0.40513,   0.04073,  -0.00396,   0.44190
   2.23333,  -0.25225,  -0.00528,   0.06497,   0.31194
   2.25000,  -0.10367,  -0.18025,   0.04858,  -0.02801
   2.26667,  -0.30121,  -0.09909,  -0.15587,   0.04624
   2.28333,  -0.26806,   0.06539,   0.01036,   0.34381
   2.30000,  -0.10185,   0.02332,   0.28691,   0.41207
   2.31667,  -0.04152,  -0.23478,   0.25711,   0.06384
   2.33333,  -0.07911,  -0.35932,   0.08298,  -0.19723
   2.35000,  -0.22184,  -0.00363,   0.00420,   0.22241
   2.36667,  -0.07791,   0.34068,   0.14847,   0.56706
   2.38333,   0.21922,   0.08508,   0.27488,   0.14075
   2.40000,   0.43970,  -0.42486,   0.30817,  -0.55638
   2.41667,   0.42982,  -0.50028,   0.33528,  -0.59482
   2.43333,   0.25545,  -0.01103,   0.16759,  -0.09889
   2.45000,  -0.01587,   0.35058,  -0.21913,   0.14733
   2.46667,  -0.02425,   0.16323,  -0.34352,  -0.15604
   2.48333,   0.13408,  -0.16436,  -0.16192,  -0.46037
   2.50000,   0.41615,  -0.07527,   0.15164,  -0.33978
   2.51667,   0.34208,   0.23888,   0.07031,  -0.03289
   2.53333,   0.01269,   0.35587,  -0.27168,   0.07150
   2.55000,  -0.09519,   0.28697,  -0.34710,   0.03506
   2.56667,   0.00336,   0.26158,  -0.11062,   0.14760
   2.58333,   0.11802,   0.45552,  -0.00007,   0.33743
   2.60000,   0.15526,   0.61174,  -0.02618,   0.43030
   2.61667,   0.17153,   0.34756,   0.09237,   0.26840
   2.63333,  -0.00255,  -0.07180,   0.14030,   0.07105
   2.65000,  -0.13497,  -0.21693,   0.02227,  -0.05969
   2.66667,  -0.15549,   0.03755,  -0.23146,  -0.03842
   2.68333,  -0.08900,   0.21018,  -0.23640,   0.06278
   2.70000,  -0.13894,  -0.02571,  -0.10337,   0.00986
   2.71667,  -0.24008,  -0.38956,   0.06930,  -0.08019
   2.73333,  -0.07686,  -0.32661,   0.25134,   0.00160
   2.75000,   0.17383,  -0.10112,   0.23329,  -0.04165
   2.76667,   0.28087,  -0.23061,   0.17664,  -0.33484
   2.78333,   0.31625,  -0.33776,   0.26490,  -0.38912
   2.80000,   0.28588,  -0.06731,   0.33257,  -0.02061
   2.81667,   0.15474,   0.12454,   0.22021,   0.19000
   2.83333,   0.01183,   0.07315,  -0.06389,  -0.00257
   2.85000,  -0.06274,  -0.02231,  -0.19738,  -0.15696
   2.86667,  -0.19193,  -0.12437,  -0.19939,  -0.13183
   2.88333,  -0.24184,  -0.14802,  -0.16812,  -0.07429
   2.90000,  -0.25176,  -0.00280,  -0.28110,  -0.03214
   2.91667,  -0.22492,   0.07616,  -0.26703,   0.03404
   2.93333,  -0.23816,  -0.02306,  -0.08623,   0.12886
   2.95000,  -0.26326,  -0.30339,   0.00521,  -0.03491
   2.96667,  -0.31837,  -0.14899,  -0.15650,   0.01288
   2.98333,  -0.42747,   0.13340,  -0.39104,   0.16982
   3.00000,  -0.48155,   0.05432,  -0.40251,   0.13336
   3.01667,  -0.41022,  -0.17809,  -0.23111,   0.00102
   3.03333,  -0.33391,  -0.32375,  -0.07379,  -0.06363
   3.05000,   0.04559,  -0.11540,   0.13571,  -0.02528
   3.06667,   0.32197,   0.19859,   0.05390,  -0.06947
   3.08333,   0.24378,   0.27695,  -0.07086,  -0.03768
   3.10000,   0.31655,   0.18320,   0.17573,   0.04239
   3.11667,   0.54834,   0.07819,   0.42754,  -0.04260
   3.13333,   0.63462,  -0.16257,   0.48098,  -0.31621
   3.15000,   0.39191,  -0.20121,   0.24671,  -0.34641
   3.16667,   0.18707,  -0.03425,   0.08918,  -0.13215
   3.18333,   0.19048,   0.33575,   0.08503,   0.23030
   3.20000,   0.28453,   0.33495,   0.22009,   0.27050
   3.21667,   0.31222,   0.01345,   0.30848,   0.00971
   3.23333,   0.22305,  -0.07512,   0.25434,  -0.04383
   3.25000,   0.06228,   0.07531,   0.19949,   0.21253
   3.26667,  -0.06374,   0.21262,   0.13766,   0.41401
   3.28333,  -0.19554,   0.29417,  -0.08167,   0.40804
   3.30000,  -0.38168,   0.37421,  -0.34074,   0.41516
   3.31667,  -0.55775,   0.24581,  -0.50114,   0.30242
   3.33333,  -0.49995,  -0.00662,  -0.35771,   0.13561
   3.35000,  -0.14926,  -0.22455,  -0.02437,  -0.09966
   3.36667,   0.06940,  -0.18327,   0.05044,  -0.20224
   3.38333,  -0.10146,  -0.12216,  -0.22942,  -0.25012
   3.40000,  -0.34614,  -0.21638,  -0.33039,  -0.20063
   3.41667,  -0.16785,  -0.19454,   0.01377,  -0.01292
   3.43333,   0.19870,  -0.08885,   0.30336,   0.01581
   3.45000,   0.17529,  -0.00965,   0.12750,  -0.05744
   3.46667,  -0.17123,   0.13886,  -0.29176,   0.01833
   3.48333,  -0.20486,   0.19194,  -0.25776,   0.13904
   3.50000,   0.29194,   0.00939,   0.33203,   0.04947
   3.51667,   0.63713,  -0.21417,   0.64149,  -0.20980
   3.53333,   0.22304,  -0.19327,   0.16464,  -0.25168
   3.55000,  -0.07758,  -0.17788,  -0.12777,  -0.22806
   3.56667,   0.21136,  -0.18158,   0.16023,  -0.23271
   3.58333,   0.52437,  -0.19675,   0.42238,  -0.29873
   3.60000,   0.31597,  -0.11674,   0.25595,  -0.17676
   3.61667,  -0.17067,   0.01196,  -0.11969,   0.06294
   3.63333,  -0.27262,   0.05277,  -0.22666,   0.09874
   3.65000,  -0.00929,  -0.00754,  -0.06777,  -0.06602
   3.66667,   0.26082,  -0.11048,   0.06852,  -0.30277
   3.68333,   0.12584,  -0.14863,  -0.07318,  -0.34765
   3.70000,  -0.32767,  -0.10908,  -0.36413,  -0.14553
   3.71667,  -0.55962,  -0.09072,  -0.46620,   0.00270
   3.73333,  -0.34786,   0.19023,  -0.34148,   0.19661
   3.75000,  -0.07366,   0.37555,  -0.31127,   0.13794
   3.76667,  -0.07335,   0.18591,  -0.23994,   0.01932
   3.78333,  -0.04122,   0.19682,  -0.06387,   0.17416
   3.80000,  -0.01412,   0.35446,   0.00382,   0.37240
   3.81667,  -0.11357,   0.33149,  -0.01310,   0.43196
   3.83333,  -0.30559,   0.07415,  -0.16123,   0.21850
   3.85000,  -0.34620,  -0.08415,  -0.21900,   0.04304
   3.86667,  -0.28376,  -0.03921,  -0.17364,   0.07092
   3.88333,  -0.02287,   0.03156,   0.11060,   0.16502
   3.90000,   0.40973,   0.04630,   0.46995,   0.10652
   3.91667,   0.43971,   0.01707,   0.45913,   0.03649
   3.93333,   0.14260,  -0.05340,   0.29339,   0.09738
   3.95000,  -0.05211,  -0.15225,   0.27638,   0.17624
   3.96667,  -0.10362,  -0.23892,   0.17394,   0.03864
   3.98333,   0.11133,  -0.32432,   0.17945,  -0.25620
   4.00000,   0.36130,  -0.45695,   0.32940,  -0.48885
   4.01667,   0.22094,  -0.42934,   0.32902,  -0.32126
   4.03333,   0.01301,  -0.09883,   0.17565,   0.06380
   4.05000,   0.11113,   0.19374,   0.04366,   0.12626
   4.06667,   0.29674,   0.13256,  -0.05964,  -0.22382
   4.08333,   0.21797,  -0.08383,  -0.06046,  -0.36227
   4.10000,  -0.19039,   0.07784,  -0.19078,   0.07745
   4.11667,  -0.35150,   0.41101,  -0.30871,   0.45380
   4.13333,  -0.16310,   0.34917,  -0.23984,   0.27243
   4.15000,  -0.09227,   0.00363,  -0.27699,  -0.18109
   4.16667,  -0.37376,   0.01654,  -0.58944,  -0.19914
   4.18333,  -0.48390,   0.41301,  -0.55133,   0.34557
   4.20000,  -0.32359,   0.57091,  -0.23562,   0.65887
   4.21667,  -0.13970,   0.08784,  -0.07606,   0.15147
   4.23333,  -0.09564,  -0.16841,  -0.21027,  -0.28304
   4.25000,   0.14282,   0.09025,  -0.05682,  -0.10939
   4.26667,   0.49212,   0.22861,   0.44614,   0.18263
   4.28333,   0.54573,  -0.03928,   0.69299,   0.10798
   4.30000,   0.34001,  -0.33299,   0.37751,  -0.29550
   4.31667,   0.20532,  -0.29079,   0.04818,  -0.44792
   4.33333,   0.23952,  -0.05247,   0.04020,  -0.25179
   4.35000,   0.19064,   0.09730,   0.13458,   0.04124
   4.36667,   0.32529,  -0.04723,   0.33844,  -0.03407
   4.38333,   0.31441,  -0.35981,   0.33857,  -0.33565
   4.40000,   0.26108,  -0.49601,   0.31560,  -0.44149
   4.41667,   0.29000,  -0.26307,   0.33490,  -0.21817
   4.43333,   0.19297,  -0.05063,   0.24514,   0.00154
   4.45000,  -0.06109,  -0.04648,   0.10415,   0.11877
   4.46667,  -0.42084,   0.08489,  -0.18159,   0.32415
   4.48333,  -0.70044,   0.23496,  -0.53680,   0.39860
   4.50000,  -0.69187,   0.17881,  -0.57124,   0.29943
   4.51667,  -0.56076,  -0.10828,  -0.40814,   0.04434
   4.53333,  -0.41620,  -0.27727,  -0.23905,  -0.10012
   4.55000,  -0.42460,  -0.28386,  -0.23773,  -0.09699
   4.56667,  -0.44163,  -0.03208,  -0.31671,   0.09283
   4.58333,  -0.41401,   0.37908,  -0.41823,   0.37487
   4.60000,  -0.27210,   0.35135,  -0.31479,   0.30866
   4.61667,  -0.03396,   0.01268,  -0.02078,   0.02586
   4.63333,   0.11477,  -0.15972,   0.15448,  -0.12000
   4.65000,   0.09954,  -0.23663,   0.09435,  -0.24182
   4.66667,   0.07112,  -0.12951,   0.02510,  -0.17554
   4.68333,   0.22006,   0.09380,   0.09963,  -0.02663
   4.70000,   0.42609,   0.06042,   0.30799,  -0.05767
   4.71667,   0.55924,  -0.01939,   0.41792,  -0.16070
   4.73333,   0.66066,   0.06200,   0.47430,  -0.12435
   4.75000,   0.79307,   0.12084,   0.61064,  -0.06159
   4.76667,   0.88452,   0.12054,   0.70445,  -0.05953
   4.78333,   0.72256,   0.01765,   0.50708,  -0.19782
   4.80000,   0.31587,   0.04308,   0.09800,  -0.17479
   4.81667,  -0.04173,   0.19473,  -0.17455,   0.06191
   4.83333,  -0.04735,   0.21082,  -0.21938,   0.03880
   4.85000,  -0.10779,   0.00692,  -0.41362,  -0.29892
   4.86667,  -0.43974,  -0.00259,  -0.64418,  -0.20703
   4.88333,  -0.68963,   0.12147,  -0.65071,   0.16039
   4.90000,  -0.54793,   0.05417,  -0.35909,   0.24302
   4.91667,  -0.31400,  -0.08543,  -0.23704,  -0.00848
   4.93333,  -0.43489,   0.13709,  -0.48167,   0.09030
   4.95000,  -0.57651,   0.47806,  -0.52359,   0.53098
   4.96667,  -0.46603,   0.37008,  -0.15564,   0.68047
   4.98333,  -0.34209,  -0.01473,  -0.03866,   0.28870
   5.00000,  -0.34656,  -0.22118,  -0.21157,  -0.08620
   5.01667,  -0.12907,  -0.18872,  -0.09205,  -0.15170
   5.03333,   0.06130,  -0.23400,   0.18685,  -0.10845
   5.05000,   0.05783,  -0.10539,   0.23606,   0.07284
   5.06667,   0.18547,  -0.11065,   0.31540,   0.01928
   5.08333,   0.28889,  -0.12095,   0.39123,  -0.01861
   5.10000,   0.35515,   0.02482,   0.40501,   0.07468
   5.11667,   0.34838,   0.03740,   0.41791,   0.10693
   5.13333,   0.24863,  -0.10815,   0.42034,   0.06355
   5.15000,   0.24299,  -0.35838,   0.49236,  -0.10901
   5.16667,   0.44108,  -0.52283,   0.52656,  -0.43735
   5.18333,   0.41331,  -0.38271,   0.31822,  -0.47780
   5.20000,   0.19656,  -0.24617,   0.18810,  -0.25463
   5.21667,   0.24271,  -0.16482,   0.37912,  -0.02841
   5.23333,   0.43648,  -0.14638,   0.53031,  -0.05256
   5.25000,   0.47573,  -0.03501,   0.34679,  -0.16395
   5.26667,   0.23267,   0.06371,  -0.00667,  -0.17563
   5.28333,   0.01022,   0.11634,  -0.13654,  -0.03043
   5.30000,  -0.31884,   0.22151,  -0.27453,   0.26582
   5.31667,  -0.70809,   0.33650,  -0.62351,   0.42107
   5.33333,  -0.90141,   0.35426,  -1.01795,   0.23773
   5.35000,  -0.70353,   0.25697,  -0.93100,   0.02949
   5.36667,  -0.28566,   0.17923,  -0.41103,   0.05386
   5.38333,  -0.11206,   0.21386,  -0.12839,   0.19754
   5.40000,  -0.41929,   0.33732,  -0.49584,   0.26077
   5.41667,  -0.68886,   0.45965,  -0.86025,   0.28826
   5.43333,  -0.48268,   0.47124,  -0.56067,   0.39325
   5.45000,  -0.16064,   0.48991,  -0.22181,   0.42874
   5.46667,  -0.02256,   0.37242,  -0.23699,   0.15800
   5.48333,   0.04009,   0.03160,  -0.26203,  -0.27052
   5.50000,   0.11905,  -0.31791,  -0.04960,  -0.48656
   5.51667,   0.48181,  -0.38466,   0.37650,  -0.48996
   5.53333,   0.90844,  -0.52253,   0.78714,  -0.64383
   5.55000,   0.86234,  -0.73961,   0.80885,  -0.79310
   5.56667,   0.63613,  -0.77844,   0.70009,  -0.71447
   5.58333,   0.53698,  -0.54279,   0.74390,  -0.33587
   5.60000,   0.56375,  -0.29660,   0.77739,  -0.08296
   5.61667,   0.41844,  -0.27847,   0.52222,  -0.17469
   5.63333,   0.32943,  -0.22763,   0.40309,  -0.15398
   5.65000,   0.23236,   0.02057,   0.37901,   0.16722
   5.66667,  -0.32178,   0.16645,  -0.12907,   0.35916
   5.68333,  -0.71900,   0.06574,  -0.50552,   0.27923
   5.70000,  -0.60442,   0.14637,  -0.36084,   0.38995
   5.71667,  -0.26420,   0.31726,  -0.09169,   0.48977
   5.73333,  -0.18630,   0.38236,  -0.19229,   0.37637
   5.75000,  -0.47291,   0.44136,  -0.49260,   0.42168
   5.76667,  -0.61722,   0.38055,  -0.50355,   0.49422
   5.78333,  -0.46924,   0.32692,  -0.36628,   0.42988
   5.80000,  -0.42041,   0.28015,  -0.38752,   0.31304
   5.81667,  -0.45178,   0.16323,  -0.45934,   0.15567
   5.83333,  -0.60867,   0.08357,  -0.56031,   0.13193
   5.85000,  -0.39274,   0.03479,  -0.26124,   0.16629
   5.86667,   0.06745,  -0.13757,   0.16816,  -0.03685
   5.88333,   0.27761,  -0.30234,   0.35186,  -0.22809
   5.90000,   0.19335,  -0.09854,   0.22150,  -0.07039
   5.91667,   0.23768,   0.19789,   0.13510,   0.09530
   5.93333,   0.47495,   0.25654,   0.23147,   0.01306
   5.95000,   0.85376,   0.05888,   0.50210,  -0.29278
   5.96667,   0.98755,  -0.03969,   0.65528,  -0.37196
   5.98333,   0.73856,  -0.18460,   0.55364,  -0.36952
   6.00000,   0.60625,  -0.46912,   0.51295,  -0.56241
   6.01667,   0.57784,  -0.65374,   0.40807,  -0.82352
   6.03333,   0.58226,  -0.48943,   0.41832,  -0.65337
   6.05000,   0.43448,  -0.08707,   0.49867,  -0.02287
   6.06667,   0.19271,   0.18851,   0.34265,   0.33845
   6.08333,  -0.02096,  -0.04136,   0.05375,   0.03336
   6.10000,  -0.21323,  -0.29165,  -0.25894,  -0.33736
   6.11667,  -0.29454,  -0.08292,  -0.34510,  -0.13347
   6.13333,  -0.51658,   0.20505,  -0.53853,   0.18310
   6.15000,  -0.77921,   0.16731,  -0.75956,   0.18696
   6.16667,  -0.88308,   0.00824,  -0.81934,   0.07199
   6.18333,  -0.94533,   0.01171,  -0.90007,   0.05697
   6.20000,  -1.11616,   0.36587,  -1.16929,   0.31273
   6.21667,  -0.83911,   0.65285,  -0.92602,   0.56593
   6.23333,  -0.27420,   0.43282,  -0.30333,   0.40369
   6.25000,  -0.23721,   0.12817,  -0.12203,   0.24336
   6.26667,  -0.42447,   0.07801,  -0.18711,   0.31538
   6.28333,  -0.21344,   0.15742,  -0.03468,   0.33618
   6.30000,   0.31994,   0.01588,   0.32003,   0.01597
   6.31667,   0.61396,  -0.05323,   0.57175,  -0.09543
   6.33333,   0.65686,   0.00629,   0.64118,  -0.00939
   6.35000,   0.64847,  -0.40774,   0.66723,  -0.38898
   6.36667,   0.82343,  -0.72691,   0.80369,  -0.74665
   6.38333,   0.91733,  -0.48752,   0.86637,  -0.53848
   6.40000,   0.56455,  -0.04649,   0.59918,  -0.01186
   6.41667,   0.12604,   0.00748,   0.33906,   0.22049
   6.43333,   0.11131,  -0.27895,   0.44932,   0.05907
   6.45000,   0.46085,  -0.30597,   0.67414,  -0.09269
   6.46667,   0.43586,   0.00915,   0.38412,  -0.04258
   6.48333,  -0.03373,   0.04827,  -0.02899,   0.05300
   6.50000,  -0.38468,  -0.06082,  -0.27541,   0.04844
   6.51667,  -0.37041,  -0.19284,  -0.38469,  -0.20712
   6.53333,  -0.25672,  -0.02965,  -0.30079,  -0.07372
   6.55000,  -0.37795,   0.27720,  -0.34654,   0.30861
   6.56667,  -0.62119,   0.40667,  -0.60502,   0.42284
   6.58333,  -0.73512,   0.33286,  -0.87125,   0.19673
   6.60000,  -0.59394,   0.27219,  -0.82858,   0.03755
   6.61667,  -0.34619,   0.27854,  -0.53842,   0.08630
   6.63333,  -0.18568,   0.43790,  -0.33652,   0.28707
   6.65000,  -0.10985,   0.52206,  -0.27023,   0.36168
   6.66667,  -0.04731,   0.34938,  -0.29539,   0.10130
   6.68333,   0.10996,   0.22269,  -0.18728,  -0.07455
   6.70000,   0.17860,   0.10218,  -0.05551,  -0.13192
   6.71667,   0.11264,   0.07224,   0.09072,   0.05032
   6.73333,   0.23981,   0.07229,   0.40689,   0.23937
   6.75000,   0.57623,  -0.01418,   0.71233,   0.12192
   6.76667,   0.57420,  -0.15569,   0.63930,  -0.09060
   6.78333,   0.35769,  -0.28111,   0.35563,  -0.28316
   6.80000,   0.24290,  -0.21152,   0.23480,  -0.21962
   6.81667,   0.44516,  -0.32218,   0.47129,  -0.29605
   6.83333,   0.47440,  -0.54827,   0.59060,  -0.43206
   6.85000,   0.18709,  -0.60645,   0.39516,  -0.39839
   6.86667,  -0.01600,  -0.56616,   0.12073,  -0.42943
   6.88333,  -0.08567,  -0.61023,  -0.15248,  -0.67704
   6.90000,  -0.13335,  -0.30527,  -0.28410,  -0.45602
   6.91667,  -0.32793,   0.19203,  -0.38818,   0.13179
   6.93333,  -0.37650,   0.14176,  -0.30488,   0.21338
   6.95000,  -0.26539,  -0.10510,  -0.17935,  -0.01907
   6.96667,  -0.13927,   0.02787,  -0.19944,  -0.03229
   6.98333,  -0.32559,   0.34923,  -0.37683,   0.29799
   7.00000,  -0.43806,   0.39813,  -0.26330,   0.57289
   7.01667,  -0.48470,   0.33813,  -0.22727,   0.59556
   7.03333,  -0.30307,   0.27802,  -0.21331,   0.36777
   7.05000,   0.15268,   0.38123,   0.01943,   0.24798
   7.06667,   0.33236,   0.51706,   0.09018,   0.27488
   7.08333,   0.04038,   0.23477,  -0.01583,   0.17856
   7.10000,  -0.18402,  -0.21142,   0.05872,   0.03133
   7.11667,   0.05433,  -0.24291,   0.36626,   0.06902
   7.13333,   0.31939,   0.17146,   0.44781,   0.29988
   7.15000,   0.24068,   0.23940,   0.23385,   0.23257
   7.16667,  -0.06040,  -0.16866,   0.12693,   0.01867
   7.18333,  -0.12553,  -0.42016,   0.12158,  -0.17305
   7.20000,   0.12530,  -0.30140,   0.09972,  -0.32698
   7.21667,   0.22667,   0.01261,  -0.02110,  -0.23515
   7.23333,   0.05356,   0.05756,  -0.15379,  -0.14978
   7.25000,  -0.02231,  -0.19305,  -0.10369,  -0.27444
   7.26667,   0.30153,  -0.44820,   0.23008,  -0.51965
